"descricao","rotulo","cod_configuracao","cod_medicao","cod_unidade_operacional","dt_registro_programada","status_liberacao","valor"
DOSAGENS,Dens. Sulfato,1331,21193024,73,2020-10-09 10:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193035,73,2020-10-09 10:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193050,73,2020-10-09 10:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193061,73,2020-10-09 10:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21199993,73,2020-10-09 10:00:00,R,2018.0000
DOSAGENS,Dosagem Sulfato,1333,21199994,73,2020-10-09 10:00:00,R,115.3400
DOSAGENS,Dosagem Flúor,1342,21199995,73,2020-10-09 10:00:00,R,30.6300
RESERVATÓRIO,Nível,1325,21200000,73,2020-10-09 10:00:00,R,86.0000
DOSAGENS,Cloro Pós,1339,21200001,73,2020-10-09 10:00:00,R,21.0000
ÁGUA BRUTA,Cor,1343,21200004,73,2020-10-09 10:00:00,R,35.0000
ÁGUA BRUTA,Turbidez,1344,21200005,73,2020-10-09 10:00:00,R,5.9000
ÁGUA BRUTA,pH,1345,21200006,73,2020-10-09 10:00:00,R,7.0900
ÁGUA BRUTA,Alcalinidade,1346,21200007,73,2020-10-09 10:00:00,R,16.0000
ÁGUA COAGULADA,Turbidez,1347,21200008,73,2020-10-09 10:00:00,R,6.8800
ÁGUA COAGULADA,pH,1348,21200009,73,2020-10-09 10:00:00,R,6.4800
COND. AMBIENTAIS,Temp. ar,1349,21200010,73,2020-10-09 10:00:00,R,26.8000
ÁGUA TRATADA,Cor,1356,21200017,73,2020-10-09 10:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,21200018,73,2020-10-09 10:00:00,R,0.3500
ÁGUA TRATADA,pH,1358,21200019,73,2020-10-09 10:00:00,R,7.0000
ÁGUA TRATADA,Alcalinidade,1359,21200020,73,2020-10-09 10:00:00,R,19.9000
ÁGUA TRATADA,Cloro residual,1360,21200021,73,2020-10-09 10:00:00,R,1.7800
ÁGUA TRATADA,Íon Flúor,1362,21200024,73,2020-10-09 10:00:00,R,0.6600
DOSAGENS,Conc. Sulfato,1330,21193014,73,2020-10-09 11:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21193025,73,2020-10-09 11:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193036,73,2020-10-09 11:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193051,73,2020-10-09 11:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193062,73,2020-10-09 11:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21199996,73,2020-10-09 11:00:00,R,1997.0000
DOSAGENS,Dosagem Sulfato,1333,21199997,73,2020-10-09 11:00:00,R,114.1400
DOSAGENS,Dosagem Flúor,1342,21199998,73,2020-10-09 11:00:00,R,30.3100
RESERVATÓRIO,Nível,1325,21199999,73,2020-10-09 11:00:00,R,87.0000
DOSAGENS,Cloro Pós,1339,21200002,73,2020-10-09 11:00:00,R,21.0000
ÁGUA TRATADA,Cloro residual,1360,21200022,73,2020-10-09 11:00:00,R,1.8100
DOSAGENS,Conc. Sulfato,1330,21193015,73,2020-10-09 12:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21193026,73,2020-10-09 12:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193037,73,2020-10-09 12:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193052,73,2020-10-09 12:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193063,73,2020-10-09 12:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21199965,73,2020-10-09 12:00:00,R,1974.0000
DOSAGENS,Dosagem Sulfato,1333,21199966,73,2020-10-09 12:00:00,R,112.8300
DOSAGENS,Dosagem Flúor,1342,21199967,73,2020-10-09 12:00:00,R,29.9700
RESERVATÓRIO,Nível,1325,21199968,73,2020-10-09 12:00:00,R,86.0000
DOSAGENS,Cloro Pós,1339,21199969,73,2020-10-09 12:00:00,R,21.0000
ÁGUA BRUTA,Cor,1343,21199970,73,2020-10-09 12:00:00,R,35.0000
ÁGUA BRUTA,Turbidez,1344,21199971,73,2020-10-09 12:00:00,R,5.9700
ÁGUA BRUTA,pH,1345,21199972,73,2020-10-09 12:00:00,R,7.0800
ÁGUA BRUTA,Alcalinidade,1346,21199973,73,2020-10-09 12:00:00,R,16.0000
ÁGUA COAGULADA,Turbidez,1347,21199974,73,2020-10-09 12:00:00,R,6.9200
ÁGUA COAGULADA,pH,1348,21199975,73,2020-10-09 12:00:00,R,6.4700
COND. AMBIENTAIS,Temp. ar,1349,21199976,73,2020-10-09 12:00:00,R,27.7000
FILTROS,Filtro 1,1350,21199977,73,2020-10-09 12:00:00,R,0.3500
FILTROS,Filtro 2,1351,21199978,73,2020-10-09 12:00:00,R,0.4500
FILTROS,Filtro 3,1352,21199979,73,2020-10-09 12:00:00,R,0.4400
FILTROS,Filtro 4,1353,21199980,73,2020-10-09 12:00:00,R,0.5200
FILTROS,Filtro 5,1354,21199981,73,2020-10-09 12:00:00,R,0.3500
FILTROS,Filtro 6,1355,21199982,73,2020-10-09 12:00:00,R,0.4000
ÁGUA TRATADA,Cor,1356,21199983,73,2020-10-09 12:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,21199984,73,2020-10-09 12:00:00,R,0.2200
ÁGUA TRATADA,pH,1358,21199985,73,2020-10-09 12:00:00,R,7.0200
ÁGUA TRATADA,Alcalinidade,1359,21199986,73,2020-10-09 12:00:00,R,19.9000
ÁGUA TRATADA,Cloro residual,1360,21199987,73,2020-10-09 12:00:00,R,1.7700
ÁGUA TRATADA,Íon Flúor,1362,21199988,73,2020-10-09 12:00:00,R,0.6200
DOSAGENS,Conc. Sulfato,1330,21193016,73,2020-10-09 13:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21193027,73,2020-10-09 13:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193038,73,2020-10-09 13:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193053,73,2020-10-09 13:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193064,73,2020-10-09 13:00:00,R,1.2038
DOSAGENS,Cloro Pós,1339,21200003,73,2020-10-09 13:00:00,R,21.0000
ENTRADA DA ETA,Vazão afluente,1324,21200732,73,2020-10-09 13:00:00,R,1979.0000
DOSAGENS,Dosagem Sulfato,1333,21200733,73,2020-10-09 13:00:00,R,113.1100
DOSAGENS,Dosagem Flúor,1342,21200734,73,2020-10-09 13:00:00,R,30.0400
RESERVATÓRIO,Nível,1325,21200735,73,2020-10-09 13:00:00,R,85.0000
FILTROS,Filtro 1,1350,21200736,73,2020-10-09 13:00:00,R,0.2500
FILTROS,Filtro 2,1351,21200737,73,2020-10-09 13:00:00,R,0.4800
FILTROS,Filtro 3,1352,21200738,73,2020-10-09 13:00:00,R,0.4900
FILTROS,Filtro 4,1353,21200739,73,2020-10-09 13:00:00,R,0.5200
FILTROS,Filtro 5,1354,21200740,73,2020-10-09 13:00:00,R,0.5500
FILTROS,Filtro 6,1355,21200741,73,2020-10-09 13:00:00,R,0.5700
ÁGUA TRATADA,Cloro residual,1360,21200742,73,2020-10-09 13:00:00,R,1.7900
DOSAGENS,Conc. Sulfato,1330,21193017,73,2020-10-09 14:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21193028,73,2020-10-09 14:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193039,73,2020-10-09 14:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193054,73,2020-10-09 14:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193065,73,2020-10-09 14:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21202322,73,2020-10-09 14:00:00,R,1980.0000
DOSAGENS,Dosagem Sulfato,1333,21202323,73,2020-10-09 14:00:00,R,113.1700
DOSAGENS,Dosagem Flúor,1342,21202324,73,2020-10-09 14:00:00,R,30.0600
RESERVATÓRIO,Nível,1325,21202325,73,2020-10-09 14:00:00,R,86.0000
DOSAGENS,Cloro Pós,1339,21202326,73,2020-10-09 14:00:00,R,21.0000
ÁGUA BRUTA,Cor,1343,21202327,73,2020-10-09 14:00:00,R,32.0000
ÁGUA BRUTA,Turbidez,1344,21202328,73,2020-10-09 14:00:00,R,5.5100
ÁGUA BRUTA,pH,1345,21202329,73,2020-10-09 14:00:00,R,7.0100
ÁGUA BRUTA,Alcalinidade,1346,21202330,73,2020-10-09 14:00:00,R,16.0000
ÁGUA COAGULADA,Turbidez,1347,21202331,73,2020-10-09 14:00:00,R,6.6600
ÁGUA COAGULADA,pH,1348,21202332,73,2020-10-09 14:00:00,R,6.5000
COND. AMBIENTAIS,Temp. ar,1349,21202333,73,2020-10-09 14:00:00,R,27.1000
ÁGUA TRATADA,Cor,1356,21202334,73,2020-10-09 14:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,21202335,73,2020-10-09 14:00:00,R,0.2900
ÁGUA TRATADA,pH,1358,21202336,73,2020-10-09 14:00:00,R,7.0000
ÁGUA TRATADA,Alcalinidade,1359,21202337,73,2020-10-09 14:00:00,R,19.9000
ÁGUA TRATADA,Cloro residual,1360,21202338,73,2020-10-09 14:00:00,R,1.8800
ÁGUA TRATADA,Íon Flúor,1362,21202339,73,2020-10-09 14:00:00,R,0.7000
DOSAGENS,Conc. Sulfato,1330,21193018,73,2020-10-09 15:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21193029,73,2020-10-09 15:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193040,73,2020-10-09 15:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193055,73,2020-10-09 15:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193066,73,2020-10-09 15:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21203330,73,2020-10-09 15:00:00,R,1986.0000
DOSAGENS,Dosagem Sulfato,1333,21203331,73,2020-10-09 15:00:00,R,113.5100
DOSAGENS,Dosagem Flúor,1342,21203332,73,2020-10-09 15:00:00,R,30.1500
RESERVATÓRIO,Nível,1325,21203333,73,2020-10-09 15:00:00,R,80.0000
DOSAGENS,Cloro Pós,1339,21203334,73,2020-10-09 15:00:00,R,21.0000
FILTROS,Filtro 1,1350,21203335,73,2020-10-09 15:00:00,R,0.3500
FILTROS,Filtro 2,1351,21203336,73,2020-10-09 15:00:00,R,0.4800
FILTROS,Filtro 3,1352,21203337,73,2020-10-09 15:00:00,R,0.5200
FILTROS,Filtro 4,1353,21203338,73,2020-10-09 15:00:00,R,0.5500
FILTROS,Filtro 5,1354,21203339,73,2020-10-09 15:00:00,R,0.5200
FILTROS,Filtro 6,1355,21203340,73,2020-10-09 15:00:00,R,0.2200
ÁGUA TRATADA,Cloro residual,1360,21203341,73,2020-10-09 15:00:00,R,1.7500
DOSAGENS,Conc. Sulfato,1330,21193019,73,2020-10-09 16:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21193030,73,2020-10-09 16:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193041,73,2020-10-09 16:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193056,73,2020-10-09 16:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193067,73,2020-10-09 16:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21205396,73,2020-10-09 16:00:00,R,1900.0000
DOSAGENS,Dosagem Sulfato,1333,21205397,73,2020-10-09 16:00:00,R,108.6000
DOSAGENS,Dosagem Flúor,1342,21205398,73,2020-10-09 16:00:00,R,28.8400
RESERVATÓRIO,Nível,1325,21205399,73,2020-10-09 16:00:00,R,76.0000
DOSAGENS,Cloro Pós,1339,21205400,73,2020-10-09 16:00:00,R,21.0000
ÁGUA BRUTA,Cor,1343,21205401,73,2020-10-09 16:00:00,R,30.0000
ÁGUA BRUTA,Turbidez,1344,21205402,73,2020-10-09 16:00:00,R,5.1300
ÁGUA BRUTA,pH,1345,21205403,73,2020-10-09 16:00:00,R,7.0800
ÁGUA BRUTA,Alcalinidade,1346,21205404,73,2020-10-09 16:00:00,R,16.0000
ÁGUA COAGULADA,Turbidez,1347,21205405,73,2020-10-09 16:00:00,R,6.5500
ÁGUA COAGULADA,pH,1348,21205406,73,2020-10-09 16:00:00,R,6.4900
COND. AMBIENTAIS,Temp. ar,1349,21205407,73,2020-10-09 16:00:00,R,27.1000
ÁGUA TRATADA,Cor,1356,21205408,73,2020-10-09 16:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,21205409,73,2020-10-09 16:00:00,R,0.3300
ÁGUA TRATADA,pH,1358,21205410,73,2020-10-09 16:00:00,R,7.0200
ÁGUA TRATADA,Alcalinidade,1359,21205411,73,2020-10-09 16:00:00,R,19.9000
ÁGUA TRATADA,Cloro residual,1360,21205412,73,2020-10-09 16:00:00,R,1.9300
ÁGUA TRATADA,Íon Flúor,1362,21205413,73,2020-10-09 16:00:00,R,0.6900
DOSAGENS,Conc. Sulfato,1330,21193020,73,2020-10-09 17:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21193031,73,2020-10-09 17:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21193042,73,2020-10-09 17:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21193057,73,2020-10-09 17:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21193068,73,2020-10-09 17:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21206037,73,2020-10-09 17:00:00,R,1951.0000
DOSAGENS,Dosagem Sulfato,1333,21206038,73,2020-10-09 17:00:00,R,111.5100
DOSAGENS,Dosagem Flúor,1342,21206039,73,2020-10-09 17:00:00,R,29.6200
RESERVATÓRIO,Nível,1325,21206040,73,2020-10-09 17:00:00,R,77.0000
DOSAGENS,Cloro Pós,1339,21206041,73,2020-10-09 17:00:00,R,21.0000
FILTROS,Filtro 1,1350,21206042,73,2020-10-09 17:00:00,R,0.4000
FILTROS,Filtro 2,1351,21206043,73,2020-10-09 17:00:00,R,0.4800
FILTROS,Filtro 3,1352,21206044,73,2020-10-09 17:00:00,R,0.5200
FILTROS,Filtro 4,1353,21206045,73,2020-10-09 17:00:00,R,0.4400
FILTROS,Filtro 5,1354,21206046,73,2020-10-09 17:00:00,R,0.5500
FILTROS,Filtro 6,1355,21206047,73,2020-10-09 17:00:00,R,0.4900
ÁGUA TRATADA,Cloro residual,1360,21206048,73,2020-10-09 17:00:00,R,1.8400
ENTRADA DA ETA,Vazão afluente,1324,21208986,73,2020-10-09 18:00:00,R,1934.0000
DOSAGENS,Dosagem Sulfato,1333,21208987,73,2020-10-09 18:00:00,R,110.5400
DOSAGENS,Dosagem Flúor,1342,21208988,73,2020-10-09 18:00:00,R,29.3600
RESERVATÓRIO,Nível,1325,21208989,73,2020-10-09 18:00:00,R,78.0000
DOSAGENS,Conc. Sulfato,1330,21208990,73,2020-10-09 18:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21208991,73,2020-10-09 18:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21208992,73,2020-10-09 18:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21208993,73,2020-10-09 18:00:00,R,21.0000
DOSAGENS,Conc. Flúor,1340,21208994,73,2020-10-09 18:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21208995,73,2020-10-09 18:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,21208996,73,2020-10-09 18:00:00,R,30.0000
ÁGUA BRUTA,Turbidez,1344,21208997,73,2020-10-09 18:00:00,R,5.3200
ÁGUA BRUTA,pH,1345,21208998,73,2020-10-09 18:00:00,R,7.0100
ÁGUA BRUTA,Alcalinidade,1346,21208999,73,2020-10-09 18:00:00,R,16.0000
ÁGUA COAGULADA,Turbidez,1347,21209000,73,2020-10-09 18:00:00,R,6.5900
ÁGUA COAGULADA,pH,1348,21209001,73,2020-10-09 18:00:00,R,6.4800
COND. AMBIENTAIS,Temp. ar,1349,21209002,73,2020-10-09 18:00:00,R,26.4000
ÁGUA TRATADA,Cor,1356,21209003,73,2020-10-09 18:00:00,R,3.0000
ÁGUA TRATADA,Turbidez,1357,21209004,73,2020-10-09 18:00:00,R,0.4200
ÁGUA TRATADA,pH,1358,21209005,73,2020-10-09 18:00:00,R,7.0900
ÁGUA TRATADA,Alcalinidade,1359,21209006,73,2020-10-09 18:00:00,R,19.9000
ÁGUA TRATADA,Cloro residual,1360,21209007,73,2020-10-09 18:00:00,R,1.7900
ÁGUA TRATADA,Íon Flúor,1362,21209008,73,2020-10-09 18:00:00,R,0.7300
ENTRADA DA ETA,Vazão afluente,1324,21209355,73,2020-10-09 19:00:00,R,1760.0000
DOSAGENS,Dosagem Sulfato,1333,21209356,73,2020-10-09 19:00:00,R,100.6000
DOSAGENS,Dosagem Flúor,1342,21209357,73,2020-10-09 19:00:00,R,26.7200
RESERVATÓRIO,Nível,1325,21209358,73,2020-10-09 19:00:00,R,79.0000
DOSAGENS,Conc. Sulfato,1330,21209359,73,2020-10-09 19:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21209360,73,2020-10-09 19:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21209361,73,2020-10-09 19:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21209362,73,2020-10-09 19:00:00,R,21.0000
DOSAGENS,Conc. Flúor,1340,21209363,73,2020-10-09 19:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21209364,73,2020-10-09 19:00:00,R,1.2038
FILTROS,Filtro 1,1350,21209365,73,2020-10-09 19:00:00,R,0.4400
FILTROS,Filtro 2,1351,21209366,73,2020-10-09 19:00:00,R,0.5200
FILTROS,Filtro 3,1352,21209367,73,2020-10-09 19:00:00,R,0.4600
FILTROS,Filtro 4,1353,21209368,73,2020-10-09 19:00:00,R,0.3800
FILTROS,Filtro 5,1354,21209369,73,2020-10-09 19:00:00,R,0.3300
ÁGUA TRATADA,Cloro residual,1360,21209370,73,2020-10-09 19:00:00,R,1.9000
FILTROS,Filtro 6,1355,21211917,73,2020-10-09 19:00:00,R,0.4100
DOSAGENS,Conc. Sulfato,1330,21209599,73,2020-10-09 20:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21209603,73,2020-10-09 20:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21209607,73,2020-10-09 20:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21209611,73,2020-10-09 20:00:00,R,21.0000
DOSAGENS,Conc. Flúor,1340,21209613,73,2020-10-09 20:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21209617,73,2020-10-09 20:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21210267,73,2020-10-09 20:00:00,R,1753.0000
DOSAGENS,Dosagem Sulfato,1333,21210268,73,2020-10-09 20:00:00,R,100.2000
DOSAGENS,Dosagem Flúor,1342,21210269,73,2020-10-09 20:00:00,R,26.6100
RESERVATÓRIO,Nível,1325,21210270,73,2020-10-09 20:00:00,R,78.0000
ÁGUA BRUTA,Cor,1343,21210271,73,2020-10-09 20:00:00,R,28.6000
ÁGUA BRUTA,Turbidez,1344,21210272,73,2020-10-09 20:00:00,R,5.7600
ÁGUA BRUTA,pH,1345,21210273,73,2020-10-09 20:00:00,R,7.1100
ÁGUA BRUTA,Alcalinidade,1346,21210274,73,2020-10-09 20:00:00,R,16.4000
ÁGUA COAGULADA,Turbidez,1347,21210275,73,2020-10-09 20:00:00,R,6.7000
ÁGUA COAGULADA,pH,1348,21210276,73,2020-10-09 20:00:00,R,6.4900
COND. AMBIENTAIS,Temp. ar,1349,21210277,73,2020-10-09 20:00:00,R,26.3000
ÁGUA TRATADA,Cor,1356,21210278,73,2020-10-09 20:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,21210279,73,2020-10-09 20:00:00,R,0.2700
ÁGUA TRATADA,pH,1358,21210280,73,2020-10-09 20:00:00,R,7.1100
ÁGUA TRATADA,Alcalinidade,1359,21210281,73,2020-10-09 20:00:00,R,20.0000
ÁGUA TRATADA,Cloro residual,1360,21210282,73,2020-10-09 20:00:00,R,1.9500
ÁGUA TRATADA,Íon Flúor,1362,21210283,73,2020-10-09 20:00:00,R,0.6200
DOSAGENS,Conc. Sulfato,1330,21209600,73,2020-10-09 21:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21209604,73,2020-10-09 21:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21209608,73,2020-10-09 21:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21209612,73,2020-10-09 21:00:00,R,21.0000
DOSAGENS,Conc. Flúor,1340,21209614,73,2020-10-09 21:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21209618,73,2020-10-09 21:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21211908,73,2020-10-09 21:00:00,R,1738.0000
DOSAGENS,Dosagem Sulfato,1333,21211909,73,2020-10-09 21:00:00,R,99.3400
DOSAGENS,Dosagem Flúor,1342,21211910,73,2020-10-09 21:00:00,R,26.3800
RESERVATÓRIO,Nível,1325,21211911,73,2020-10-09 21:00:00,R,78.0000
FILTROS,Filtro 1,1350,21211912,73,2020-10-09 21:00:00,R,0.3800
FILTROS,Filtro 2,1351,21211913,73,2020-10-09 21:00:00,R,0.2900
FILTROS,Filtro 3,1352,21211914,73,2020-10-09 21:00:00,R,0.2700
FILTROS,Filtro 4,1353,21211915,73,2020-10-09 21:00:00,R,0.4500
FILTROS,Filtro 5,1354,21211916,73,2020-10-09 21:00:00,R,0.3700
FILTROS,Filtro 6,1355,21211918,73,2020-10-09 21:00:00,R,0.4300
ÁGUA TRATADA,Cloro residual,1360,21211919,73,2020-10-09 21:00:00,R,1.9300
DOSAGENS,Conc. Sulfato,1330,21209601,73,2020-10-09 22:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21209605,73,2020-10-09 22:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21209609,73,2020-10-09 22:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21209615,73,2020-10-09 22:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21209619,73,2020-10-09 22:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21212429,73,2020-10-09 22:00:00,R,1678.0000
DOSAGENS,Dosagem Sulfato,1333,21212430,73,2020-10-09 22:00:00,R,95.9100
DOSAGENS,Dosagem Flúor,1342,21212431,73,2020-10-09 22:00:00,R,25.4700
RESERVATÓRIO,Nível,1325,21212432,73,2020-10-09 22:00:00,R,74.0000
DOSAGENS,Cloro Pós,1339,21212433,73,2020-10-09 22:00:00,R,21.0000
ÁGUA BRUTA,Cor,1343,21212434,73,2020-10-09 22:00:00,R,30.2000
ÁGUA BRUTA,Turbidez,1344,21212435,73,2020-10-09 22:00:00,R,6.8000
ÁGUA BRUTA,pH,1345,21212436,73,2020-10-09 22:00:00,R,7.1100
ÁGUA BRUTA,Alcalinidade,1346,21212437,73,2020-10-09 22:00:00,R,16.4000
ÁGUA COAGULADA,Turbidez,1347,21212438,73,2020-10-09 22:00:00,R,8.2000
ÁGUA COAGULADA,pH,1348,21212439,73,2020-10-09 22:00:00,R,6.5100
COND. AMBIENTAIS,Temp. ar,1349,21212440,73,2020-10-09 22:00:00,R,26.1000
ÁGUA TRATADA,Cor,1356,21212441,73,2020-10-09 22:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,21212442,73,2020-10-09 22:00:00,R,0.2100
ÁGUA TRATADA,pH,1358,21212443,73,2020-10-09 22:00:00,R,7.0200
ÁGUA TRATADA,Alcalinidade,1359,21212444,73,2020-10-09 22:00:00,R,20.0000
ÁGUA TRATADA,Cloro residual,1360,21212445,73,2020-10-09 22:00:00,R,1.9400
ÁGUA TRATADA,Íon Flúor,1362,21212446,73,2020-10-09 22:00:00,R,0.6500
ÁGUA TRATADA,Alumínio,1363,21212447,73,2020-10-09 22:00:00,R,0.0000
DOSAGENS,Conc. Sulfato,1330,21209602,73,2020-10-09 23:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21209606,73,2020-10-09 23:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21209610,73,2020-10-09 23:00:00,R,7.0000
DOSAGENS,Conc. Flúor,1340,21209616,73,2020-10-09 23:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21209620,73,2020-10-09 23:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21213448,73,2020-10-09 23:00:00,R,1685.0000
DOSAGENS,Dosagem Sulfato,1333,21213449,73,2020-10-09 23:00:00,R,96.3100
DOSAGENS,Dosagem Flúor,1342,21213450,73,2020-10-09 23:00:00,R,25.5800
RESERVATÓRIO,Nível,1325,21213451,73,2020-10-09 23:00:00,R,74.0000
DOSAGENS,Cloro Pós,1339,21213452,73,2020-10-09 23:00:00,R,21.0000
FILTROS,Filtro 1,1350,21213453,73,2020-10-09 23:00:00,R,0.2900
FILTROS,Filtro 2,1351,21213454,73,2020-10-09 23:00:00,R,0.2400
FILTROS,Filtro 3,1352,21213455,73,2020-10-09 23:00:00,R,0.3900
FILTROS,Filtro 4,1353,21213456,73,2020-10-09 23:00:00,R,0.3000
FILTROS,Filtro 5,1354,21213457,73,2020-10-09 23:00:00,R,0.3400
FILTROS,Filtro 6,1355,21213458,73,2020-10-09 23:00:00,R,0.4500
ÁGUA TRATADA,Cloro residual,1360,21213459,73,2020-10-09 23:00:00,R,1.9600
ENTRADA DA ETA,Vazão afluente,1324,21214184,73,2020-10-10 00:00:00,R,1951.0000
DOSAGENS,Dosagem Sulfato,1333,21214185,73,2020-10-10 00:00:00,R,111.5100
DOSAGENS,Dosagem Flúor,1342,21214186,73,2020-10-10 00:00:00,R,29.6200
RESERVATÓRIO,Nível,1325,21214187,73,2020-10-10 00:00:00,R,78.0000
DOSAGENS,Conc. Sulfato,1330,21214188,73,2020-10-10 00:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21214189,73,2020-10-10 00:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21214190,73,2020-10-10 00:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21214191,73,2020-10-10 00:00:00,R,21.0000
DOSAGENS,Conc. Flúor,1340,21214192,73,2020-10-10 00:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21214193,73,2020-10-10 00:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,21214194,73,2020-10-10 00:00:00,R,29.1000
ÁGUA BRUTA,Turbidez,1344,21214195,73,2020-10-10 00:00:00,R,5.4000
ÁGUA BRUTA,pH,1345,21214196,73,2020-10-10 00:00:00,R,7.1100
ÁGUA BRUTA,Alcalinidade,1346,21214197,73,2020-10-10 00:00:00,R,16.4000
ÁGUA COAGULADA,Turbidez,1347,21214198,73,2020-10-10 00:00:00,R,8.1000
ÁGUA COAGULADA,pH,1348,21214199,73,2020-10-10 00:00:00,R,6.4900
COND. AMBIENTAIS,Temp. ar,1349,21214200,73,2020-10-10 00:00:00,R,25.9000
ÁGUA TRATADA,Cor,1356,21214201,73,2020-10-10 00:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,21214202,73,2020-10-10 00:00:00,R,0.2800
ÁGUA TRATADA,pH,1358,21214203,73,2020-10-10 00:00:00,R,7.1100
ÁGUA TRATADA,Alcalinidade,1359,21214204,73,2020-10-10 00:00:00,R,20.3000
ÁGUA TRATADA,Cloro residual,1360,21214205,73,2020-10-10 00:00:00,R,1.9600
